UID,Input,Response
66,"The target item text information: [title: The Three Stooges: Sing a Song of Six Pants, year: 1947]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5784: [Text information: title: The Paradine Case, year: 1947, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Action enthusiast, Adventure seeker, Classic film enthusiast; User interests: Film analysis, Character development, Humor, Classic films, Science fiction and fantasy.];
item 1077: [Text information: title: The Three Stooges: Merry Mavericks, year: 1951, the profile of the users that the item is targeting: User identity: Classic film lover, Comedy enthusiast, Adventure seeker, Action movie fan, Drama lover; User interests: Adventure, Comedy, Classic films, Action movies from the 80s and 90s, Dramatic storytelling.];
item 3257: [Text information: title: Lured, year: 1947, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Drama lover, Action movie fan, Thriller enthusiast; User interests: Action movies, Disaster films, Emotional dramas, Psychological thrillers, Historical dramas.];
item 2698: [Text information: title: Abbott & Costello Meet Frankenstein, year: 1948, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Movie critic, Thrill seeker; User interests: Movies from the 90s, Quirky humor, Adventure films, Suspenseful plots, Action-packed scenes.];
item 4616: [Text information: title: Mikado: Gilbert & Sullivan: Stratford Festival, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Classic film enthusiast, Thriller lover; User interests: Movies from the 70s and 80s, Quirky humor, Disaster movies, Adventure, Mystery.];
","User identity: Movie buff, Comedy lover, Suspense lover, Classic film enthusiast, Thriller lover; User interests: Movies from the 80s and 90s, Quirky humor, Suspenseful plots, Classic films, Suspenseful thrillers."
69,"The target item text information: [title: Neon Bible, year: 1995]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 4853: [Text information: title: Jack-O, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Classic film lover, Horror movie enthusiast; User interests: Adventure, History, Relationships, Suspense, Thriller.];
item 2586: [Text information: title: Trimurti, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Thriller enthusiast, History enthusiast, Action lover; User interests: Movies from the early 2000s, Quirky comedies, Suspenseful thrillers, Classic films, Historical dramas.];
item 4528: [Text information: title: Mr. Holland's Opus, year: 1995, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Science fiction lover, Movie buff, Romantic; User interests: Adventure, Relationships, Technology, Classic films, Supernatural thrillers.];
item 2668: [Text information: title: Othello, year: 1995, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Romantic comedy enthusiast, Movie buff, Sci-fi fan; User interests: Action movies, Quirky comedies, Heartwarming romance films, Sci-fi adventures, Character development.];
item 4128: [Text information: title: Now and Then, year: 1995, the profile of the users that the item is targeting: User identity: Movie buff, Nostalgic film lover, Comedy enthusiast, Movie lover, History lover; User interests: Film history, Classic films, Humor, Science fiction, Nostalgia for past eras.];
","User identity: Movie buff, Action movie fan, Classic film enthusiast, Nostalgic person, Adventure seeker; User interests: Movies from the '90s, Disaster movies, Science fiction, Music from the past, Exploring new places."
77,"The target item text information: [title: North by Northwest, year: 1959]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 2306: [Text information: title: The Twilight Zone: Vol. 18, year: 1960, the profile of the users that the item is targeting: User identity: Movie Enthusiast, Comedy Lover, Thriller Fan, Social Commentator, Sci-Fi Fan; User interests: Classic movies from the 90s, Quirky humor, Suspenseful thrillers, Social commentary, Science fiction films.];
item 3232: [Text information: title: Elmer Gantry, year: 1960, the profile of the users that the item is targeting: User identity: Movie buff, Classic film enthusiast, Action movie fan, Nostalgic film enthusiast, Adventure seeker; User interests: Film history, Classical music, Adventure movies, Relationships, Exploration.];
item 4448: [Text information: title: The Mummy, year: 1959, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action movie fan, Classic film enthusiast, Science fiction lover; User interests: Movies from the early 2000s, Quirky humor, Fast-paced adventure, Suspense, Exploration.];
item 2574: [Text information: title: The Cosmic Man, year: 1959, the profile of the users that the item is targeting: User identity: Science fiction lover, Classic film enthusiast, Action enthusiast, Movie buff, Disaster movie fan; User interests: Exploration, Suspense, Classic rock music, Historical dramas, Adventure.];
item 993: [Text information: title: Finding North, year: 1997, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Romantic, Drama enthusiast; User interests: Movies from the '90s, Quirky humor, Disaster movies, Humor and satire, Exploring human emotions.];
","User identity: Movie buff, Action movie fan, Comedy lover, Science fiction enthusiast, Adventure seeker; User interests: Action movies, Comedies, Sci-fi thrillers, Movies from the 90s, Adventure films."
80,"The target item text information: [title: Charlotte's Web, year: 1973]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5346: [Text information: title: Godspell, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Romantic, Action movie fan, Classic film enthusiast; User interests: Action movies, Thrillers, Drama, Adventure, Suspense.];
item 1393: [Text information: title: The Sting, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Drama lover, Adventure seeker, Comedy lover, Action enthusiast; User interests: Movies from the 90s, Romantic comedies, Disaster movies, Dark humor, Thrilling adventure stories.];
item 1065: [Text information: title: Coffy, year: 1973, the profile of the users that the item is targeting: User identity: Action movie fan, Movie buff, Classic film lover, Comedy lover, Horror movie enthusiast; User interests: Action movies, Comedy films, Classic films, Horror films, Nostalgia.];
item 1672: [Text information: title: The Last Detail, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Drama enthusiast, Science fiction enthusiast; User interests: Classic films, Action movies, Comedies, Thoughtful dramas, Sci-fi thrillers.];
item 460: [Text information: title: The Arena, year: 1973, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Drama lover, Nostalgic film enthusiast; User interests: Film analysis, Humor, Suspense, Disaster movies, Adventure movies.];
","User identity: Drama lover, Thriller enthusiast, Romantic comedy fan, Classic film lover, Movie buff; User interests: Relationships and romance, Thrillers, Quirky comedies, Classic movies, Movies from the late '90s and early 2000s."
83,"The target item text information: [title: Parenthood, year: 1989]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6182: [Text information: title: Communion, year: 1989, the profile of the users that the item is targeting: User identity: Science fiction lover, Action movie fan, Comedy lover, Movie buff, Movie aficionado; User interests:  Science fiction, Suspense, Action, Comedy, Movie analysis.];
item 3763: [Text information: title: Chances Are, year: 1989, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Action movie fan, Science fiction lover, Indie cinema lover, Movie buff; User interests: Adventure, Suspense, Family comedy, Film analysis, Humor.];
item 4717: [Text information: title: Camille Claudel, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Romantic, Action movie fan, History buff; User interests: Movies from the 70s and 80s, Disaster movies, Love stories, Psychological thrillers, Historical events.];
item 1206: [Text information: title: Mighty Quinn, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action movie fan, Drama enthusiast, Sci-fi enthusiast; User interests: Movies from different decades, Humor and satire, Exploring human relationships, Science fiction, Fantasy.];
item 4170: [Text information: title: In Country, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Thriller enthusiast, Drama lover; User interests: Movies from the 90s, Quirky humor, Adventure films, Suspenseful thrillers, Heartwarming stories.];
","User identity: Movie buff, Comedy lover, Drama enthusiast, Horror movie lover, Action enthusiast; User interests: Movies from the late 80s and early 90s, Quirky and offbeat comedies, Thoughtful dramas, Horror films, High-octane action films."
87,"The target item text information: [title: Sarah Brightman: In Concert, year: 1998]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6438: [Text information: title: Cher: Live in Concert, year: 1999, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Horror enthusiast, Movie buff, Film history; User interests: Action movies, Dark humor, Suspenseful thrillers, Pop culture, Adventure movies.];
item 6048: [Text information: title: The Wedding Singer, year: 1998, the profile of the users that the item is targeting: User identity: Movie buff, Nostalgia enthusiast, Pop culture lover, Adventure seeker, Science fiction enthusiast; User interests: Film history, Classic movies, Music from different eras, Classic films, Sci-fi movies.];
item 1531: [Text information: title: The 3 Tenors in Concert: 1998, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Movie buff, Adventure seeker, Historical buff; User interests: Martial arts, Quirky humor, Time travel, Action movies, Historical events.];
item 5413: [Text information: title: Donna Summer: Live and More Encore, year: 1999, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Drama enthusiast, Movie buff, Nostalgic; User interests: Adventure, Humor, Relationships, Action movies, Comedy films.];
item 2736: [Text information: title: Evgeny Kissin: The Gift of Music, year: 1999, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Drama enthusiast, Romantic, Action movie fan; User interests: Movies from the '90s, Quirky humor, Drama, Relationships, Action movies.];
","User identity: Action movie fan, Romantic comedy lover, Classic film enthusiast, Movie buff, Comedy lover; User interests: Action, Adventure, Drama, Comedy, Movies from different decades."
100,"The target item text information: [title: High Fidelity, year: 2000]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6337: [Text information: title: Bounce, year: 2000, the profile of the users that the item is targeting: User identity: Romantic comedy fanatic, Indie film enthusiast, Movie buff, Relationships and romance, Drama and suspense; User interests: Movies from the early 2000s, Relationships and romance, Drama and suspense, Indie films, Classic movies.];
item 5082: [Text information: title: I'm the One That I Want, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Drama enthusiast, Romantic comedy fan, Thriller enthusiast; User interests: Movies from the 80s and 90s, Quirky humor, Exploring complex themes, Relationships, Suspense.];
item 1243: [Text information: title: Not One Less, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Drama movie enthusiast, Disaster movie lover, Movie buff, Comedy fan; User interests: Action, Drama, Disaster movies, Film analysis, Humor.];
item 5973: [Text information: title: The Gift, year: 2000, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Thriller enthusiast, Comedy lover, Quirky humor; User interests: Movies from the early 2000s, Comedy films, Science fiction movies, Psychological thrillers, Disaster movies.];
item 5583: [Text information: title: Lucky Town, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Thriller lover, Science fiction enthusiast, Movie buff, Action enthusiast; User interests: Action movies, Quirky humor, Sci-fi films, Thrillers, High-octane adventure.];
","User identity: Movie buff, Drama lover, Thriller enthusiast, Nostalgic film enthusiast, Comedy lover; User interests: Historical dramas, Psychological thrillers, Suspenseful films, Quirky humor, Nostalgic movies from the 90s and early 2000s."
102,"The target item text information: [title: Beyond Suspicion, year: 1994]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 743: [Text information: title: Andaz Apna Apna, year: 1994, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy movie lover, Romantic drama enthusiast, Science fiction enthusiast, Martial arts; User interests: Action movies, Romantic comedies, Sci-fi, Family dynamics, Suspenseful plots.];
item 342: [Text information: title: Blankman, year: 1994, the profile of the users that the item is targeting: User identity: Classic film lover, Drama lover, Action movie fan, Movie buff, Comedy lover; User interests: Classics from the 90s, Relationships, Science fiction, Film analysis, Social issues.];
item 5087: [Text information: title: Terminal Velocity, year: 1994, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Drama enthusiast, History buff, Adventure seeker; User interests: Action movies, Comedies, Historical events, Adventure and excitement, Travel and exploration.];
item 1650: [Text information: title: Mixed Nuts, year: 1994, the profile of the users that the item is targeting: User identity: Movie buff, Drama enthusiast, Adventure seeker, Science fiction lover, Comedy addict; User interests: Quirky humor, Exploring complex themes, Classic movies, Time travel, Humorous comedies.];
item 4400: [Text information: title: Tony Bennett Unplugged, year: 1994, the profile of the users that the item is targeting: User identity: Adventure seeker, Drama lover, Classic film enthusiast, Action movie fan, Thriller enthusiast; User interests: Disaster films, Romantic comedies, Science fiction, Nostalgic classics, Suspenseful thrillers.];
","User identity: Martial arts fan, Adventure seeker, Indie film lover, Action enthusiast, Movie buff; User interests: Martial arts films, Adventure movies, Independent films, Action-packed thrillers, Film analysis."
106,"The target item text information: [title: Mother's Boys, year: 1994]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6499: [Text information: title: Hello Brother, year: 1994, the profile of the users that the item is targeting: User identity: Creative thinker, Storyteller, Film critic, History buff, Emotional analyzer; User interests: Plot twists, Symbolism, Cinematography, Screenwriting, Acting.];
item 6150: [Text information: title: Drop Squad, year: 1994, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Science fiction lover, Adventure seeker, Suspense lover, Exploration enthusiast; User interests: Classic films, Science fiction movies, Action-packed adventures, Thrilling suspense, Adventurous exploration.];
item 743: [Text information: title: Andaz Apna Apna, year: 1994, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy movie lover, Romantic drama enthusiast, Science fiction enthusiast, Martial arts; User interests: Action movies, Romantic comedies, Sci-fi, Family dynamics, Suspenseful plots.];
item 342: [Text information: title: Blankman, year: 1994, the profile of the users that the item is targeting: User identity: Classic film lover, Drama lover, Action movie fan, Movie buff, Comedy lover; User interests: Classics from the 90s, Relationships, Science fiction, Film analysis, Social issues.];
item 6434: [Text information: title: Fando & Lis / Constellation Jodorowsky, year: 1994, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Comedy lover, Thriller enthusiast, Nostalgic film lover; User interests: Action movies, Comedy films, Suspenseful thrillers, Movies from the '90s, Romantic comedies filled with nostalgia.];
","User identity: Action movie fan, Science fiction enthusiast, Comedy lover, Indie film enthusiast, Classic cinema lover; User interests: Martial arts, Relationships, Time travel, Adventure, Humor."
110,"The target item text information: [title: Chasing Amy, year: 1997]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 5254: [Text information: title: Lolita, year: 1997, the profile of the users that the item is targeting: User identity: Film Enthusiast, Classic film enthusiast, Action movie lover, Adventure seeker, Nostalgic; User interests: Drama, Historical dramas, Action movies, Thrilling adventures, Classic rock.];
item 5495: [Text information: title: Sweet Jane, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Thriller enthusiast, Science fiction enthusiast, Classic film lover; User interests: Action movies, Comedy films, Psychological thrillers, Adventure, Exploration.];
item 2672: [Text information: title: Strip Search, year: 1997, the profile of the users that the item is targeting: User identity: Action movie fan, Drama lover, Comedy lover, Adventure seeker, History enthusiast; User interests: Action movies, Drama comedies from the '70s, Comedy films, Natural disasters, Historical dramas.];
item 6397: [Text information: title: Aur Pyar Ho Gaya, year: 1997, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Romantic, Movie buff, Drama lover; User interests: Action movies, Dark comedies, Relationship dramas, Film analysis, Character development.];
item 1228: [Text information: title: The Parent Trap, year: 1998, the profile of the users that the item is targeting: User identity: Action movie fan, Comedy lover, Drama enthusiast, Science fiction enthusiast, Movie buff; User interests: Adventure, Humor, Social issues, Action movies, Sci-fi films.];
","User identity: Action movie fan, Comedy lover, Science fiction enthusiast, Movie buff, Drama enthusiast; User interests: Action movies, Quirky comedies, Sci-fi classics, Movies from the 80s and 90s, Complex characters."
120,"The target item text information: [title: R.E.M.: Tourfilm, year: 1989]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 6182: [Text information: title: Communion, year: 1989, the profile of the users that the item is targeting: User identity: Science fiction lover, Action movie fan, Comedy lover, Movie buff, Movie aficionado; User interests:  Science fiction, Suspense, Action, Comedy, Movie analysis.];
item 3763: [Text information: title: Chances Are, year: 1989, the profile of the users that the item is targeting: User identity: Classic film enthusiast, Action movie fan, Science fiction lover, Indie cinema lover, Movie buff; User interests: Adventure, Suspense, Family comedy, Film analysis, Humor.];
item 4170: [Text information: title: In Country, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action enthusiast, Thriller enthusiast, Drama lover; User interests: Movies from the 90s, Quirky humor, Adventure films, Suspenseful thrillers, Heartwarming stories.];
item 1206: [Text information: title: Mighty Quinn, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Action movie fan, Drama enthusiast, Sci-fi enthusiast; User interests: Movies from different decades, Humor and satire, Exploring human relationships, Science fiction, Fantasy.];
item 4717: [Text information: title: Camille Claudel, year: 1989, the profile of the users that the item is targeting: User identity: Movie buff, Adventure seeker, Romantic, Action movie fan, History buff; User interests: Movies from the 70s and 80s, Disaster movies, Love stories, Psychological thrillers, Historical events.];
","User identity: Movie buff, Action movie fanatic, Historical drama enthusiast, History enthusiast, Thriller enthusiast; User interests: Movies, Action movies, History, Historical dramas, Psychological thrillers."
128,"The target item text information: [title: Body Chemistry, year: 1990]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 1711: [Text information: title: Soultaker, year: 1990, the profile of the users that the item is targeting: User identity: Movie buff, Action movie enthusiast, Science fiction fan, Romantic comedy lover, Classic film enthusiast; User interests: Movies from the 90s, Relationships, Adventure, Exploration, Suspense.];
item 4320: [Text information: title: Hum, year: 1990, the profile of the users that the item is targeting: User identity: Movie buff, Science fiction fanatic, Action movie enthusiast, Romantic comedy fanatic, Movie lover; User interests: Movies from the 90s, Disaster movies, Psychological thrillers, Movies from the early 2000s, Relationship drama films.];
item 2316: [Text information: title: Edward Scissorhands, year: 1990, the profile of the users that the item is targeting: User identity: Romantic Comedy Fan, Action Enthusiast, Music Lover, Movie buff, Science fiction fan; User interests: Relationships, Adventure, Indie Rock, Space exploration, Time travel.];
item 1618: [Text information: title: The Two Jakes, year: 1990, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, History enthusiast, Action movie fan, Adventure seeker; User interests: Movies from the 90s, Quirky humor, Social commentary, Historical dramas, Travel.];
item 5463: [Text information: title: Avalon, year: 1990, the profile of the users that the item is targeting: User identity: Movie buff, Comedy lover, Drama enthusiast, Action movie fan, Historical drama enthusiast; User interests: Movies from the 90s, Quirky humor, Character development, Martial arts, Movies from the early 20th century.];
","User identity: Action movie fan, Classic film enthusiast, Thriller lover, Movie buff, Comedy lover; User interests: Adventure, Suspense, Historical dramas, Movies from different decades, Quirky humor."
129,"The target item text information: [title: 20,000 Leagues Under the Sea, year: 1916]. Here is the list of item (text information and the profile of the users that the item is targeting):
item 3627: [Text information: title: Dr. Jekyll and Mr. Hyde, year: 1920, the profile of the users that the item is targeting: User identity: Movie buff, Action movie fan, Drama lover, Adventure seeker, Classic film enthusiast; User interests: Movies from the 80s and 90s, Thrillers and suspenseful films, Heartwarming stories, Disaster movies, True stories.];
item 171: [Text information: title: A Thousand Acres, year: 1997, the profile of the users that the item is targeting: User identity: Action movie fan, Sci-fi enthusiast, Classic film lover, Romantic comedy fan, Drama movie enthusiast; User interests: Action movies, Science fiction, Drama films from the '40s and '50s, Romantic comedies, Drama.];
item 2986: [Text information: title: Life-Size, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Thriller enthusiast, Classic film lover, Comedy lover, Romantic comedy fan; User interests: Action movies from the '90s, Suspenseful thrillers, Nostalgic classics, Quirky comedies, Relationships and romance.];
item 6207: [Text information: title: Titanic, year: 1997, the profile of the users that the item is targeting: User identity: Movie buff, Romantic, Drama enthusiast, Action movie enthusiast, Romantic comedy fan; User interests: Film analysis, Love stories, Social issues exploration, Action films with complex plots, Heartwarming romantic comedies.];
item 3859: [Text information: title: Land of the Mammoth, year: 2000, the profile of the users that the item is targeting: User identity: Action movie fan, Science fiction enthusiast, Fantasy movie lover, Thriller enthusiast, Indie film enthusiast; User interests: Adventure, Technology, Imagination, Suspense, Classic cinema.];
","User identity: Action movie fan, Drama movie enthusiast, Comedy lover, Drama lover, Science fiction lover; User interests: Action movies, Dramatic stories, Humorous comedies, Suspenseful thrillers, Sci-fi adventures."
